year,treatment,Treatment_Type,replicate,station,core,section,horizon_length,core_volume_cm3,gravel_free_bulk_density,total_bulk_density,gravel_weight_g,comments
2013,T3,Reduced input with CC,R5,S4,2,10-25cm,15,684.06,1.42,1.45,26.52, 
2013,T3,Reduced input with CC,R5,S4,2,25-50cm,25,1140.09,1.38,1.5,147.3, 
2013,T3,Reduced input with CC,R5,S4,2,50-end cm,64,2918.64,1.58,1.78,597.78, 
2013,T3,Reduced input with CC,R5,S5,1,0-10cm,10,456.04,1.35,1.37,7.66, 
2013,T3,Reduced input with CC,R5,S5,1,10-25cm,15,684.06,1.43,1.5,48.38, 
2013,T3,Reduced input with CC,R5,S5,1,25-50cm,25,1140.09,1.68,1.76,80.81, 
2013,T3,Reduced input with CC,R5,S5,1,50-end cm,63,2873.03,1.5,1.75,724.98, 
2013,T3,Reduced input with CC,R5,S5,2,0-10cm,10,456.04,1.26,1.3,15.37, 
2013,T3,Reduced input with CC,R5,S5,2,10-25cm,15,684.06,1.52,1.56,29.35, 
2013,T3,Reduced input with CC,R5,S5,2,25-50cm,25,1140.09,1.69,1.79,117.88, 
2013,T3,Reduced input with CC,R5,S5,2,50-end cm,65,2964.24,1.62,1.81,569.85, 
2013,T3,Reduced input with CC,R6,S1,1,10-25cm,15,684.06,1.52,1.53,5.61, 
2013,T3,Reduced input with CC,R6,S1,1,25-50cm,25,1140.09,1.58,1.6,18.1, 
2013,T3,Reduced input with CC,R6,S1,1,50-end cm,63,2873.03,1.77,1.85,232.55, 
2013,T3,Reduced input with CC,R6,S1,2,0-10cm,10,456.04,1.25,1.28,12.86, 
2013,T3,Reduced input with CC,R6,S1,2,10-25cm,15,684.06,1.59,1.61,11.89, 
2013,T3,Reduced input with CC,R6,S1,2,25-50cm,25,1140.09,1.58,1.61,33.44, 
2013,T3,Reduced input with CC,R6,S1,2,50-end cm,60,2736.22,1.74,1.82,206.28, 
2013,T3,Reduced input with CC,R6,S2,1,0-10cm,10,456.04,1.44,1.45,4.07, 
2013,T3,Reduced input with CC,R6,S2,1,10-25cm,15,684.06,1.39,1.42,21.37, 
2013,T3,Reduced input with CC,R6,S2,1,25-50cm,25,1140.09,1.42,1.44,22.23, 
2013,T3,Reduced input with CC,R6,S2,1,50-end cm,69,3146.65,1.57,1.73,507.06, 
2013,T3,Reduced input with CC,R6,S2,2,0-10cm,10,456.04,,,, 
2013,T3,Reduced input with CC,R6,S2,2,10-25cm,15,684.06,,,, 
2013,T3,Reduced input with CC,R6,S2,2,25-50cm,25,1140.09,,,, 
2013,T3,Reduced input with CC,R6,S2,2,50-end cm,72,3283.46,,,, 
2013,T3,Reduced input with CC,R6,S3,1,0-10cm,10,456.04,1.31,1.35,21.68, 
2013,T3,Reduced input with CC,R6,S3,1,10-25cm,15,684.06,1.61,1.64,19.07, 
2013,T3,Reduced input with CC,R6,S3,1,25-50cm,25,1140.09,1.81,1.84,34.22, 
2013,T3,Reduced input with CC,R6,S3,1,50-end cm,61,2781.82,1.66,1.73,189.72, 
2013,T3,Reduced input with CC,R6,S3,2,0-10cm,10,456.04,1.35,1.37,10.37, 
2013,T3,Reduced input with CC,R6,S3,2,10-25cm,15,684.06,1.74,1.78,28.83, 
2013,T3,Reduced input with CC,R6,S3,2,25-50cm,25,1140.09,1.7,1.74,48.44, 
2013,T3,Reduced input with CC,R6,S3,2,50-end cm,69,3146.65,1.68,1.75,198.48, 
2013,T3,Reduced input with CC,R6,S4,1,0-10cm,10,456.04,1.29,1.3,3.47, 
2013,T3,Reduced input with CC,R6,S4,1,10-25cm,15,684.06,1.67,1.71,22.8, 
2013,T3,Reduced input with CC,R6,S4,1,25-50cm,25,1140.09,1.7,1.79,109.69, 
2013,T3,Reduced input with CC,R6,S4,1,50-end cm,60,2736.22,1.67,1.82,397.5, 
2013,T3,Reduced input with CC,R6,S4,2,0-10cm,10,456.04,1.32,1.33,7.92, 
2013,T3,Reduced input with CC,R6,S4,2,10-25cm,15,684.06,1.71,1.75,32.23, 
2013,T3,Reduced input with CC,R6,S4,2,25-50cm,25,1140.09,1.84,1.86,33.1, 
2013,T3,Reduced input with CC,R6,S4,2,50-end cm,62,2827.43,1.57,1.73,447.3, 
2013,T3,Reduced input with CC,R6,S5,1,0-10cm,10,456.04,,,, 
2013,T3,Reduced input with CC,R6,S5,1,10-25cm,15,684.06,,,, 
2013,T3,Reduced input with CC,R6,S5,1,25-50cm,25,1140.09,,,, 
2013,T3,Reduced input with CC,R6,S5,1,50-end cm,64,2918.64,,,, 
2013,T3,Reduced input with CC,R6,S5,2,0-10cm,10,456.04,1.35,1.41,27.68, 
2013,T3,Reduced input with CC,R6,S5,2,10-25cm,15,684.06,1.35,1.39,27.58, 
2013,T3,Reduced input with CC,R6,S5,2,25-50cm,25,1140.09,1.64,1.66,33.31, 
2013,T3,Reduced input with CC,R6,S5,2,50-end cm,63,2873.03,1.64,1.82,495.58, 
2001,T3,Reduced input with CC,R2,S3,1,Middle,52,1470.27,1.69,1.77,116.53,
2001,T3,Reduced input with CC,R1,S1,1,Surface,27,763.41,1.68,1.77,69.81,
2001,T3,Reduced input with CC,R1,S1,1,Middle,23,650.31,1.77,1.85,52.02,
2001,T3,Reduced input with CC,R1,S1,1,Deep,50,1413.72,1.67,1.91,329.92,
2001,T3,Reduced input with CC,R1,S1,2,Surface,21,593.76,1.56,1.78,129.15,
2001,T3,Reduced input with CC,R1,S1,2,Middle,28,791.68,1.56,1.78,175.03,
2001,T3,Reduced input with CC,R1,S1,2,Deep,51,1441.99,1.72,1.89,256.19,
2001,T3,Reduced input with CC,R1,S2,1,Surface,23,650.31,1.55,1.63,51.18,
2001,T3,Reduced input with CC,R1,S2,1,Middle,12,339.29,1.62,1.86,82.25,
2001,T3,Reduced input with CC,R1,S2,1,Deep,65,1837.83,1.84,1.92,146.06,fungal growth/ at the end some clay loam
2001,T3,Reduced input with CC,R1,S2,2,Surface,19,537.21,1.63,1.75,65.54,
2001,T3,Reduced input with CC,R1,S2,2,Middle,30,848.23,1.7,1.73,24.4,
2001,T3,Reduced input with CC,R1,S2,2,Deep,51,1441.99,1.87,1.97,146,fungal growth/ at the end some clay
2001,T3,Reduced input with CC,R1,S3,1,Surface,22,622.04,1.75,1.8,32.2,fungal growth
2001,T3,Reduced input with CC,R1,S3,1,Middle,14,141.37,1.69,2.02,47.92,
2001,T3,Reduced input with CC,R1,S3,1,Deep,64,1809.56,1.67,1.91,440.47,
2001,T3,Reduced input with CC,R1,S3,2,Surface,22,622.04,1.73,1.78,33.72,
2001,T3,Reduced input with CC,R1,S3,2,Middle,15,424.12,1.69,1.88,79.42,
2001,T3,Reduced input with CC,R1,S3,2,Deep,63,1781.28,1.74,1.9,276.95,
2001,T3,Reduced input with CC,R1,S4,1,Surface,37,1046.15,1.52,1.57,57.55,a  lot of fungal decay
2001,T3,Reduced input with CC,R1,S4,1,Middle,33,933.05,1.86,1.92,61.09,
2001,T3,Reduced input with CC,R1,S4,1,Deep,30,848.23,1.99,2.01,13.73,
2001,T3,Reduced input with CC,R1,S4,2,Surface,24,678.58,1.5,1.55,34.18,
2001,T3,Reduced input with CC,R1,S4,2,Middle,38,1074.42,1.63,1.75,130.42,
2001,T3,Reduced input with CC,R1,S4,2,Deep,38,1074.42,1.67,1.82,170.99,
2001,T3,Reduced input with CC,R1,S5,1,Surface,21,593.76,1.68,1.71,17.86,
2001,T3,Reduced input with CC,R1,S5,1,Middle,28,791.68,1.76,1.86,77.78,
2001,T3,Reduced input with CC,R1,S5,1,Deep,51,1441.99,1.69,1.98,419.78,
2001,T3,Reduced input with CC,R1,S5,2,Surface,23,650.31,1.53,1.55,17.81,
2001,T3,Reduced input with CC,R1,S5,2,Middle,35,989.6,1.73,1.86,130.93,
2001,T3,Reduced input with CC,R1,S5,2,Deep,42,1187.52,1.73,1.85,144.82,
2001,T3,Reduced input with CC,R2,S1,1,Surface,21,593.76,1.67,1.76,55.62,
2001,T3,Reduced input with CC,R2,S1,1,Middle,54,1526.81,1.7,1.76,93.06,
2001,T3,Reduced input with CC,R2,S1,1,Deep,25,706.86,1.73,1.78,33.27,
2001,T3,Reduced input with CC,R2,S1,2,Surface,19,537.21,1.54,1.61,35.53,
2001,T3,Reduced input with CC,R2,S1,2,Middle,29,819.96,1.85,1.91,52.18,
2001,T3,Reduced input with CC,R2,S1,2,Deep,52,1470.27,1.83,1.84,13.48,
2001,T3,Reduced input with CC,R2,S2,1,Surface,12,339.29,1.53,1.58,18.89,compacted to 96 cm
2001,T3,Reduced input with CC,R2,S2,1,Middle,21,593.76,1.72,1.8,48.29,
2001,T3,Reduced input with CC,R2,S2,1,Deep,63,1781.28,1.84,1.85,19.75,
2001,T3,Reduced input with CC,R2,S2,2,Surface,18,508.94,1.54,1.6,32.94,
2001,T3,Reduced input with CC,R2,S2,2,Middle,46,1300.62,1.68,1.73,73.48,
2001,T3,Reduced input with CC,R2,S2,2,Deep,36,763.41,1.71,1.78,53.28,
2001,T3,Reduced input with CC,R2,S3,1,Surface,10,282.74,1.38,1.59,57.96,
2001,T3,Reduced input with CC,R2,S3,1,Deep,38,1074.42,1.59,1.75,177.97,
2001,T3,Reduced input with CC,R2,S3,2,Surface,21,593.76,1.5,1.54,25.31,
2001,T3,Reduced input with CC,R2,S3,2,Middle,10,282.74,1.45,1.59,40.27,
2001,T3,Reduced input with CC,R2,S3,2,Deep,64,1809.56,1.63,1.87,430.26,
2001,T3,Reduced input with CC,R2,S4,1,Surface,21,593.76,1.43,1.58,87.86,
2001,T3,Reduced input with CC,R2,S4,1,Middle,30,848.23,1.76,1.83,53.47,
2001,T3,Reduced input with CC,R2,S4,1,Deep,49,1385.44,1.48,1.51,37.6,
2001,T3,Reduced input with CC,R2,S4,2,Surface,23,650.31,1.51,1.59,54.05,
2001,T3,Reduced input with CC,R2,S4,2,Middle,49,1385.44,1.81,1.9,119.52,
2001,T3,Reduced input with CC,R2,S4,2,Deep,28,791.68,1.65,1.71,49.69,
2001,T3,Reduced input with CC,R2,S5,1,Surface,38,1074.42,1.54,1.56,19.97,fungi
2001,T3,Reduced input with CC,R2,S5,1,Middle,28,565.49,1.69,1.87,100.96,changed from 71 to 66
2001,T3,Reduced input with CC,R2,S5,1,Deep,34,961.33,1.66,1.84,178.61,fungi
2001,T3,Reduced input with CC,R2,S5,2,Surface,37,1046.15,1.49,1.54,48.89,
2001,T3,Reduced input with CC,R2,S5,2,Middle,27,763.41,1.63,1.74,83.43,
2001,T3,Reduced input with CC,R2,S5,2,Deep,36,1017.88,1.58,1.81,232.5,
2001,T3,Reduced input with CC,R3,S1,1,Surface,14,395.84,1.81,1.97,62.64,
2001,T3,Reduced input with CC,R3,S1,1,Middle,67,1894.38,1.62,1.75,251.21,
2001,T3,Reduced input with CC,R3,S1,1,Deep,19,537.21,1.69,1.88,98.75,
2001,T3,Reduced input with CC,R3,S1,2,Surface,19,537.21,1.53,1.77,130.59,
2001,T3,Reduced input with CC,R3,S1,2,Middle,63,1781.28,1.65,1.78,228.23,
2001,T3,Reduced input with CC,R3,S1,2,Deep,18,508.94,1.46,1.8,171.48,
2001,T3,Reduced input with CC,R3,S2,1,Surface,20,565.49,1.68,1.84,91.62,
2001,T3,Reduced input with CC,R3,S2,1,Middle,60,1187.52,1.63,1.7,81.13,
2001,T3,Reduced input with CC,R3,S2,1,Deep,20,565.49,1.5,1.88,217.25,
2001,T3,Reduced input with CC,R3,S2,2,Surface,22,622.04,1.71,1.84,76.39,
2001,T3,Reduced input with CC,R3,S2,2,Middle,58,1639.91,1.63,1.67,75.96,
2001,T3,Reduced input with CC,R3,S2,2,Deep,20,565.49,1.5,1.92,236.74,
2001,T3,Reduced input with CC,R3,S3,1,Surface,20,565.49,1.28,1.41,70.74,fungi
2001,T3,Reduced input with CC,R3,S3,1,Middle,49,1385.44,1.53,1.71,246.84,
2001,T3,Reduced input with CC,R3,S3,1,Deep,31,876.5,1.86,2.05,158.86,
2001,T3,Reduced input with CC,R3,S3,2,Surface,9,254.47,1.58,2.04,118.67,
2001,T3,Reduced input with CC,R3,S3,2,Middle,52,1470.27,1.49,1.71,317.42,
2001,T3,Reduced input with CC,R3,S3,2,Deep,39,1102.7,1.83,1.9,87.99,
2001,T3,Reduced input with CC,R3,S4,1,Surface,11,311.02,1.28,1.34,18.48,fungal growth
2001,T3,Reduced input with CC,R3,S4,1,Middle,41,1159.25,1.57,1.69,130.93,from 11 to 18 looks like an E hor/ fungal growth
2001,T3,Reduced input with CC,R3,S4,1,Deep,48,1357.17,1.56,1.78,295.84,
2001,T3,Reduced input with CC,R3,S4,2,Surface,19,537.21,1.41,1.48,37.92,
2001,T3,Reduced input with CC,R3,S4,2,Middle,47,706.86,1.79,1.88,61.25,
2001,T3,Reduced input with CC,R3,S4,2,Deep,34,961.33,1.62,1.92,295.12,
2001,T3,Reduced input with CC,R3,S5,1,Surface,22,622.04,1.46,1.69,143.37,changed Ap hor depth from 19 to 22 based on natural break (texture and color)
2001,T3,Reduced input with CC,R3,S5,1,Middle,38,1074.42,1.25,1.7,480.54,
2001,T3,Reduced input with CC,R3,S5,1,Deep,40,1130.97,1.78,1.91,155.46,
2001,T3,Reduced input with CC,R3,S5,2,Surface,9,254.47,1.26,1.43,43.13,
2001,T3,Reduced input with CC,R3,S5,2,Middle,33,933.05,1.26,1.77,475,
2001,T3,Reduced input with CC,R3,S5,2,Deep,52,1470.27,1.65,2.07,616.53,compressed goes up to 94 cm
2001,T3,Reduced input with CC,R4,S1,1,Surface,21,593.76,1.57,1.59,14.97,
2001,T3,Reduced input with CC,R4,S1,1,Middle,33,933.05,1.52,1.67,141.12,
2001,T3,Reduced input with CC,R4,S1,1,Deep,46,1300.62,1.65,1.84,249.41,
2001,T3,Reduced input with CC,R4,S1,2,Surface,21,593.76,1.52,1.57,32.73,
2001,T3,Reduced input with CC,R4,S1,2,Middle,36,1017.88,1.69,1.78,86.57,
2001,T3,Reduced input with CC,R4,S1,2,Deep,43,1215.8,1.66,1.87,263.81,
2001,T3,Reduced input with CC,R4,S2,1,Surface,24,678.58,1.48,1.5,18.49,
2001,T3,Reduced input with CC,R4,S2,1,Middle,29,819.96,1.62,1.73,88.27,
2001,T3,Reduced input with CC,R4,S2,1,Deep,47,1328.89,1.63,1.85,296.53,
2001,T3,Reduced input with CC,R4,S2,2,Surface,13,169.65,1.62,1.63,2.18,changed Ap from 19 to 13 based on texture 
2001,T3,Reduced input with CC,R4,S2,2,Middle,41,989.6,1.6,1.69,88.8,
2001,T3,Reduced input with CC,R4,S2,2,Deep,46,1300.62,1.49,1.78,366.36,
2001,T3,Reduced input with CC,R4,S3,1,Surface,21,593.76,1.4,1.45,29.07,fungi
2001,T3,Reduced input with CC,R4,S3,1,Middle,38,1074.42,1.5,1.69,203.64,
2001,T3,Reduced input with CC,R4,S3,1,Deep,41,791.68,1.42,1.86,347.81,
2001,T3,Reduced input with CC,R4,S3,2,Surface,21,593.76,1.54,1.56,16.58,
2001,T3,Reduced input with CC,R4,S3,2,Middle,32,904.78,1.42,1.69,245.19,
2001,T3,Reduced input with CC,R4,S3,2,Deep,42,1187.52,1.49,1.83,397.98,comp
2001,T3,Reduced input with CC,R4,S4,1,Surface,16,452.39,1.56,1.59,12.56,fungi
2001,T3,Reduced input with CC,R4,S4,1,Middle,79,1498.54,1.52,1.68,252.14," compressed   the gap was in the middle of this profile, B.D has both E and Bt1hor"
2001,T3,Reduced input with CC,R4,S4,2,Surface,19,537.21,1.47,1.49,10.43,
2001,T3,Reduced input with CC,R4,S4,2,Middle,81,2290.22,1.35,1.69,762.09,no D profile
2001,T3,Reduced input with CC,R4,S5,1,Surface,19,537.21,1.28,1.5,118.39,fungi
2001,T3,Reduced input with CC,R4,S5,1,Middle,44,1244.07,1.49,1.69,248.23,
2001,T3,Reduced input with CC,R4,S5,1,Deep,37,1046.15,1.51,1.84,342.39,
2001,T3,Reduced input with CC,R4,S5,2,Surface,22,622.04,1.53,1.57,22.43,
2001,T3,Reduced input with CC,R4,S5,2,Middle,28,791.68,1.47,1.74,210.84,
2001,T3,Reduced input with CC,R4,S5,2,Deep,50,1074.42,1.79,1.86,74.33,
2001,T3,Reduced input with CC,R5,S1,1,Surface,26,735.13,1.47,1.49,9.77,
2001,T3,Reduced input with CC,R5,S1,1,Middle,46,1300.62,1.66,1.75,116.54,
2001,T3,Reduced input with CC,R5,S1,1,Deep,28,791.68,1.76,1.85,73.33,
2001,T3,Reduced input with CC,R5,S1,2,Surface,25,706.86,1.39,1.4,10.55,
2001,T3,Reduced input with CC,R5,S1,2,Middle,45,1272.35,1.52,1.63,146.42,
2001,T3,Reduced input with CC,R5,S1,2,Deep,30,848.23,1.69,1.78,81.58,
2001,T3,Reduced input with CC,R5,S2,1,Surface,27,763.41,1.49,1.52,26.07,
2001,T3,Reduced input with CC,R5,S2,1,Middle,37,1046.15,1.63,1.72,91.74,
2001,T3,Reduced input with CC,R5,S2,1,Deep,36,1017.88,1.57,1.81,238.92,
2001,T3,Reduced input with CC,R5,S2,2,Surface,26,735.13,1.6,1.62,16.63,
2001,T3,Reduced input with CC,R5,S2,2,Middle,35,989.6,1.62,1.7,75.38,
2001,T3,Reduced input with CC,R5,S2,2,Deep,34,961.33,1.51,1.86,339.14,compressed
2001,T3,Reduced input with CC,R5,S3,1,Surface,27,763.41,1.46,1.51,40.8,
2001,T3,Reduced input with CC,R5,S3,1,Middle,37,1046.15,1.58,1.71,134.42,
2001,T3,Reduced input with CC,R5,S3,1,Deep,36,1017.88,1.58,1.88,306.31,
2001,T3,Reduced input with CC,R5,S3,2,Surface,27,763.41,1.5,1.54,34.25,
2001,T3,Reduced input with CC,R5,S3,2,Middle,38,1074.42,1.72,1.76,45.1,
2001,T3,Reduced input with CC,R5,S3,2,Deep,35,989.6,1.64,1.91,262.9,
2001,T3,Reduced input with CC,R5,S4,1,Surface,24,678.58,1.52,1.53,11.97,
2001,T3,Reduced input with CC,R5,S4,1,Middle,57,1611.64,1.64,1.71,117.56,
2001,T3,Reduced input with CC,R5,S4,1,Deep,19,537.21,1.67,1.84,88.46,
2001,T3,Reduced input with CC,R5,S4,2,Surface,29,819.96,1.54,1.57,19.05,
2001,T3,Reduced input with CC,R5,S4,2,Middle,43,1215.8,1.72,1.77,67.11,
2001,T3,Reduced input with CC,R5,S4,2,Deep,28,791.68,1.78,1.98,151.57,
2001,T3,Reduced input with CC,R5,S5,1,Surface,30,848.23,1.56,1.6,37.26,
2001,T3,Reduced input with CC,R5,S5,1,Middle,25,706.86,1.52,1.7,128.74,
2001,T3,Reduced input with CC,R5,S5,1,Deep,45,1272.35,1.64,1.86,280.49,
2001,T3,Reduced input with CC,R5,S5,2,Surface,23,650.31,1.56,1.62,36.77,
2001,T3,Reduced input with CC,R5,S5,2,Middle,37,1046.15,1.59,1.74,154.45,
2001,T3,Reduced input with CC,R5,S5,2,Deep,40,1130.97,1.58,1.86,324.88,
2001,T3,Reduced input with CC,R6,S1,1,Surface,19,537.21,1.44,1.45,7.51,fungal growth
2001,T3,Reduced input with CC,R6,S1,1,Middle,35,989.6,1.51,1.52,19.65,
2001,T3,Reduced input with CC,R6,S1,1,Deep,46,1300.62,1.76,1.79,34.13,fungal growth
2001,T3,Reduced input with CC,R6,S1,2,Surface,19,537.21,1.48,1.49,5.92,fungal growth
2001,T3,Reduced input with CC,R6,S1,2,Middle,39,1102.7,1.4,1.41,10.15,
2001,T3,Reduced input with CC,R6,S1,2,Deep,42,1187.52,1.74,1.76,14.88,fungal growth
2001,T3,Reduced input with CC,R6,S2,1,Surface,45,1272.35,1.62,1.65,40.34,fungal growth
2001,T3,Reduced input with CC,R6,S2,1,Middle,39,1102.7,1.79,1.79,4.05,possibly tiny black chunks
2001,T3,Reduced input with CC,R6,S2,1,Deep,16,452.39,1.85,1.87,10.71,
2001,T3,Reduced input with CC,R6,S2,2,Surface,49,1385.44,1.62,1.65,38.71,
2001,T3,Reduced input with CC,R6,S2,2,Middle,43,1215.8,1.65,1.66,10.97,
2001,T3,Reduced input with CC,R6,S3,1,Surface,23,650.31,1.74,1.76,18.63,fungal growth
2001,T3,Reduced input with CC,R6,S3,1,Middle,28,791.68,1.77,1.82,38.29,
2001,T3,Reduced input with CC,R6,S3,1,Deep,49,1385.44,1.72,1.93,292.74,
2001,T3,Reduced input with CC,R6,S3,2,Surface,25,706.86,1.55,1.6,34.15,fungal growth
2001,T3,Reduced input with CC,R6,S3,2,Middle,25,706.86,1.83,1.87,30.59,
2001,T3,Reduced input with CC,R6,S3,2,Deep,50,1413.72,1.71,1.77,89.3,
2001,T3,Reduced input with CC,R6,S4,1,Surface,20,565.49,1.47,1.53,30.8,fungal growth
2001,T3,Reduced input with CC,R6,S4,1,Middle,23,650.31,1.73,1.91,118.13,
2001,T3,Reduced input with CC,R6,S4,1,Deep,57,1611.64,1.7,1.78,131.33,
2001,T3,Reduced input with CC,R6,S4,2,Surface,21,593.76,1.54,1.61,41.48,
2001,T3,Reduced input with CC,R6,S4,2,Middle,19,537.21,1.75,1.8,25.32,
2001,T3,Reduced input with CC,R6,S4,2,Deep,60,1696.46,1.81,1.85,68.19,
2001,T3,Reduced input with CC,R6,S5,1,Surface,23,650.31,1.46,1.53,42.71,fungal growth
2001,T3,Reduced input with CC,R6,S5,1,Middle,29,819.96,1.8,1.83,20.79,
2001,T3,Reduced input with CC,R6,S5,1,Deep,48,1357.17,1.77,1.85,109.71,
2001,T3,Reduced input with CC,R6,S5,2,Surface,24,678.58,1.51,1.52,9.54,fungal growth
2001,T3,Reduced input with CC,R6,S5,2,Middle,29,819.96,1.81,1.86,38.13,
2001,T3,Reduced input with CC,R6,S5,2,Deep,47,1328.89,1.74,1.82,114.36,
2001,T3,Reduced input with CC,R4,S4,2,Deep,0,0,,,,
2001,T3,Reduced input with CC,R4,S4,1,Deep,0,0,,,,no D profile
2001,T3,Reduced input with CC,R6,S2,2,Deep,8,226.19,2.03,2.03,0,
2022,T4,Organic with CC,R1,S1,1,0-10cm,10,456.04,1.33,1.35,10.71,
2022,T4,Organic with CC,R1,S1,1,10-25cm,15,684.06,1.57,1.6,18.48,
2022,T4,Organic with CC,R1,S1,1,25-50cm,25,1140.09,1.6,1.66,72.3,
2022,T4,Organic with CC,R1,S1,1,50-100cm,50,2280.18,1.51,1.82,702.96,
2022,T4,Organic with CC,R1,S1,2,0-10cm,10,456.04,1.51,1.54,12.66,
2022,T4,Organic with CC,R1,S1,2,10-25cm,15,684.06,1.51,1.58,46.2,
2022,T4,Organic with CC,R1,S1,2,25-50cm,25,1140.09,1.44,1.53,104.96,
2022,T4,Organic with CC,R1,S1,2,50-100cm,50,2280.18,1.49,1.76,609.09,
2022,T4,Organic with CC,R1,S2,1,0-10cm,10,456.04,1.45,1.53,36.8,
2022,T4,Organic with CC,R1,S2,1,10-25cm,15,684.06,1.46,1.51,33.92,
2022,T4,Organic with CC,R1,S2,1,25-50cm,25,1140.09,1.48,1.57,106.78,
2022,T4,Organic with CC,R1,S2,1,50-100cm,50,2280.18,1.47,1.8,740.52,
2022,T4,Organic with CC,R1,S2,2,0-10cm,10,456.04,1.44,1.46,11.77,
2022,T4,Organic with CC,R1,S2,2,10-25cm,15,684.06,1.56,1.6,24.43,
2022,T4,Organic with CC,R1,S2,2,25-50cm,25,1140.09,1.63,1.68,61.76,
2022,T4,Organic with CC,R1,S2,2,50-100cm,50,2280.18,1.25,1.72,1079.75,
2022,T4,Organic with CC,R1,S3,1,0-10cm,10,456.04,1.38,1.41,14.49,
2022,T4,Organic with CC,R1,S3,1,10-25cm,15,684.06,1.54,1.58,26.89,
2022,T4,Organic with CC,R1,S3,1,25-50cm,25,1140.09,1.63,1.7,75.01,
2022,T4,Organic with CC,R1,S3,1,50-100cm,50,2280.18,1.28,1.72,987.54,
2022,T4,Organic with CC,R1,S3,2,0-10cm,10,456.04,1.55,1.59,20.83,
2022,T4,Organic with CC,R1,S3,2,10-25cm,15,684.06,1.58,1.63,35.17,
2022,T4,Organic with CC,R1,S3,2,25-50cm,25,1140.09,1.51,1.64,150.97,
2022,T4,Organic with CC,R1,S3,2,50-100cm,50,2280.18,1.28,1.75,1077.68,no roots
2022,T4,Organic with CC,R1,S4,1,0-10cm,10,456.04,1.08,1.08,1.1,
2022,T4,Organic with CC,R1,S4,1,10-25cm,15,684.06,1.45,1.46,8.59,
2022,T4,Organic with CC,R1,S4,1,25-50cm,25,1140.09,1.41,1.41,6.02,
2022,T4,Organic with CC,R1,S4,1,50-100cm,50,2280.18,1.46,1.47,25.62,
2022,T4,Organic with CC,R1,S4,2,0-10cm,10,456.04,1.32,1.34,5.67,
2022,T4,Organic with CC,R1,S4,2,10-25cm,15,684.06,1.43,1.44,2.87,
2022,T4,Organic with CC,R1,S4,2,25-50cm,25,1140.09,1.34,1.34,3.88,
2022,T4,Organic with CC,R1,S4,2,50-100cm,50,2280.18,1.43,1.51,170.9,
2022,T4,Organic with CC,R1,S5,1,0-10cm,10,456.04,1.38,1.39,4.02,
2022,T4,Organic with CC,R1,S5,1,10-25cm,15,684.06,1.65,1.68,16.44,
2022,T4,Organic with CC,R1,S5,1,25-50cm,25,1140.09,1.4,1.43,33.93,
2022,T4,Organic with CC,R1,S5,1,50-100cm,50,2280.18,1.53,1.73,456.88,
2022,T4,Organic with CC,R1,S5,2,0-10cm,10,456.04,1.1,1.11,3.67,
2022,T4,Organic with CC,R1,S5,2,10-25cm,15,684.06,1.6,1.64,22.14,
2022,T4,Organic with CC,R1,S5,2,25-50cm,25,1140.09,1.42,1.49,76.36,
2022,T4,Organic with CC,R1,S5,2,50-100cm,50,2280.18,1.4,1.75,785.72,
2022,T4,Organic with CC,R2,S1,1,0-10cm,10,456.04,1.58,1.62,20.28,
2022,T4,Organic with CC,R2,S1,1,10-25cm,15,684.06,1.48,1.59,72.73,
2022,T4,Organic with CC,R2,S1,1,25-50cm,25,1140.09,1.51,1.57,68.49,
2022,T4,Organic with CC,R2,S1,1,50-100cm,50,2280.18,1.58,1.78,464.46,
2022,T4,Organic with CC,R2,S1,2,0-10cm,10,456.04,1.33,1.36,12.89,
2022,T4,Organic with CC,R2,S1,2,10-25cm,15,684.06,1.61,1.66,32.84,
2022,T4,Organic with CC,R2,S1,2,25-50cm,25,1140.09,1.39,1.56,197.96,
2022,T4,Organic with CC,R2,S1,2,50-100cm,50,2280.18,1.63,1.76,291.09,
2022,T4,Organic with CC,R2,S2,1,0-10cm,10,456.04,1.41,1.44,16.77,
2022,T4,Organic with CC,R2,S2,1,10-25cm,15,684.06,1.43,1.49,40.5,
2022,T4,Organic with CC,R2,S2,1,25-50cm,25,1140.09,1.37,1.53,187.36,
2022,T4,Organic with CC,R2,S2,1,50-100cm,50,2280.18,1.6,1.68,196.14,no roots
2022,T4,Organic with CC,R2,S2,2,0-10cm,10,456.04,1.38,1.4,7.63,
2022,T4,Organic with CC,R2,S2,2,10-25cm,15,684.06,1.59,1.62,24.93,
2022,T4,Organic with CC,R2,S2,2,25-50cm,25,1140.09,1.58,1.68,110.43,
2022,T4,Organic with CC,R2,S2,2,50-100cm,50,2280.18,1.53,1.71,399.94,
2022,T4,Organic with CC,R2,S3,1,0-10cm,10,456.04,1.14,1.19,23.68,
2022,T4,Organic with CC,R2,S3,1,10-25cm,15,684.06,1.28,1.43,99.86,
2022,T4,Organic with CC,R2,S3,1,25-50cm,25,1140.09,1.45,1.55,117.41,
2022,T4,Organic with CC,R2,S3,1,50-100cm,50,2280.18,1.58,1.68,232.49,
2022,T4,Organic with CC,R2,S3,2,0-10cm,10,456.04,1.4,1.44,21.17,
2022,T4,Organic with CC,R2,S3,2,10-25cm,15,684.06,1.39,1.46,48.25,
